__run_id,__done,run_number,optimization,loop_type,execution_time,cpu_usage,memory_usage,energy_usage
run_3_repetition_0,DONE,r1,yes,loop2_opt_batching,26.635209,99.9,2.712,79.117
run_499_repetition_0,DONE,r17,yes,loop7_opt_cacheblocking,25.1257,99.858,2.371,72.415
run_400_repetition_0,DONE,r14,yes,loop4_opt_cacheblocking,19.028617,114.444,1.183,53.931
run_391_repetition_0,DONE,r14,yes,loop1_opt_cacheblocking,18.895787,99.939,2.072,53.679
run_6_repetition_0,DONE,r1,yes,loop3_opt_batching,45.781637,99.955,3.707,139.263
run_437_repetition_0,DONE,r15,yes,loop6_opt_unrolling,89.85624,99.905,14.798,279.391
run_560_repetition_0,DONE,r19,yes,loop7_opt_unrolling,25.339172,99.854,2.338,75.85
run_194_repetition_0,DONE,r7,yes,loop5_opt_unrolling,36.498406,99.963,3.289,109.9
run_490_repetition_0,DONE,r17,yes,loop4_opt_cacheblocking,18.962538,114.778,1.183,54.158
run_46_repetition_0,DONE,r2,yes,loop6_opt_cacheblocking,26.959559,99.977,10.069,76.855
run_394_repetition_0,DONE,r14,yes,loop2_opt_cacheblocking,26.982708,99.962,2.762,78.865
run_599_repetition_0,DONE,r20,yes,loop10_opt_unrolling,23.722955,111.826,0.3,70.13
run_360_repetition_0,DONE,r13,yes,loop1_opt_batching,21.799534,99.81,2.348,63.288
run_247_repetition_0,DONE,r9,yes,loop3_opt_cacheblocking,52.425669,99.89,4.21,161.263
run_242_repetition_0,DONE,r9,yes,loop1_opt_unrolling,31.440988,99.843,3.217,94.491
run_263_repetition_0,DONE,r9,yes,loop8_opt_unrolling,21.335399,113.75,1.9,63.645
run_363_repetition_0,DONE,r13,yes,loop2_opt_batching,26.739475,99.896,2.704,78.698
run_2_repetition_0,DONE,r1,yes,loop1_opt_unrolling,31.473036,99.81,3.21,94.752
run_326_repetition_0,DONE,r11,yes,loop9_opt_unrolling,17.041178,116.188,1.819,47.359
run_140_repetition_0,DONE,r5,yes,loop7_opt_unrolling,25.279464,100.121,2.363,75.173
run_569_repetition_0,DONE,r19,yes,loop10_opt_unrolling,24.436456,112.087,0.3,73.049
run_310_repetition_0,DONE,r11,yes,loop4_opt_cacheblocking,18.782761,114.889,1.183,54.263
run_10_repetition_0,DONE,r1,yes,loop4_opt_cacheblocking,18.561626,114.833,1.183,54.292
run_28_repetition_0,DONE,r1,yes,loop10_opt_cacheblocking,24.238585,112.043,0.3,73.124
run_530_repetition_0,DONE,r18,yes,loop7_opt_unrolling,25.237099,99.862,2.354,75.72
run_118_repetition_0,DONE,r4,yes,loop10_opt_cacheblocking,24.574563,111.913,0.3,73.05
run_0_repetition_0,DONE,r1,yes,loop1_opt_batching,21.650779,99.948,2.186,63.29
run_114_repetition_0,DONE,r4,yes,loop9_opt_batching,17.203432,116.438,1.819,50.795
run_336_repetition_0,DONE,r12,yes,loop3_opt_batching,45.847576,99.966,3.709,138.73
run_457_repetition_0,DONE,r16,yes,loop3_opt_cacheblocking,52.370612,99.872,4.302,160.84
run_378_repetition_0,DONE,r13,yes,loop7_opt_batching,25.523464,99.921,2.333,75.439
run_439_repetition_0,DONE,r15,yes,loop7_opt_cacheblocking,25.271476,99.888,2.35,75.767
run_421_repetition_0,DONE,r15,yes,loop1_opt_cacheblocking,18.834567,99.872,2.067,53.614
run_172_repetition_0,DONE,r6,yes,loop8_opt_cacheblocking,25.640789,111.4,1.832,76.388
run_89_repetition_0,DONE,r3,yes,loop10_opt_unrolling,24.321839,112.13,0.3,73.477
run_229_repetition_0,DONE,r8,yes,loop7_opt_cacheblocking,25.217737,99.913,2.363,75.229
run_25_repetition_0,DONE,r1,yes,loop9_opt_cacheblocking,16.738375,115.812,1.819,47.739
run_450_repetition_0,DONE,r16,yes,loop1_opt_batching,21.567005,99.785,2.29,62.927
run_184_repetition_0,DONE,r7,yes,loop2_opt_cacheblocking,27.384015,99.85,2.719,82.182
run_359_repetition_0,DONE,r12,yes,loop10_opt_unrolling,23.804734,112.0,0.3,70.027
run_129_repetition_0,DONE,r5,yes,loop4_opt_batching,20.257368,112.842,1.184,60.401
run_166_repetition_0,DONE,r6,yes,loop6_opt_cacheblocking,27.670977,99.854,10.219,81.206
run_523_repetition_0,DONE,r18,yes,loop5_opt_cacheblocking,35.574158,99.921,3.291,106.994
run_442_repetition_0,DONE,r15,yes,loop8_opt_cacheblocking,25.779564,111.52,1.9,76.573
run_367_repetition_0,DONE,r13,yes,loop3_opt_cacheblocking,52.100993,99.832,4.298,158.294
run_370_repetition_0,DONE,r13,yes,loop4_opt_cacheblocking,19.144841,114.889,1.183,57.359
